event_id,event_date,latitude,longitude,state,rainfall_1d,rainfall_3d,rainfall_7d,rainfall_15d,rainfall_30d,soil_moisture,soil_moisture_anomaly,elevation,slope,aspect,curvature,landslide,sample_type
6775,2015-02-14,26.147,91.647,Assam,0.26,0.26,0.26,0.26,2.05,0.66,-0.6951,56.36,13.58,208.95,0.007168,1,positive
9314,2016-05-22,30.306,78.065,Uttarakhand,1.53,1.88,1.88,18.14,35.45,0.36,-0.0146,653.87,9.67,232.61,0.006126,1,positive
APDA-NEG-01359,2012-06-14,27.15,88.8,Sikkim,0.92,2.11,6.74,71.98,112.39,0.47,-0.2,1594.02,19.03,313.44,-0.001078,0,negative
APDA-NEG-00416,2017-06-07,32.0,78.125,Himachal Pradesh,8.57,24.25,24.5,39.56,79.44,0.82,2.1333,5347.43,45.52,279.8,-0.005436,0,negative
APDA-NEG-00076,2017-07-11,27.0,94.375,Arunachal Pradesh,29.53,155.45,235.23,438.25,666.9,0.97,3.1333,86.0,0.0,0.0,0.0,0,negative
14505,2018-08-18,32.061,77.133,Himachal Pradesh,13.63,23.86,125.8,224.79,385.39,0.93,1.098,1359.78,13.92,125.1,0.012748,1,positive
APDA-NEG-00072,2014-08-17,28.5,95.625,Arunachal Pradesh,3.75,30.65,157.34,269.08,403.2,0.94,2.9333,2215.04,37.28,283.93,-0.000253,0,negative
APDA-NEG-00552,2018-09-03,32.5,76.875,Himachal Pradesh,8.93,22.19,32.3,108.39,271.3,0.9,2.6667,5101.1,32.0,358.76,0.004829,0,negative
4571,2012-09-19,27.656,88.605,Sikkim,5.16,19.03,89.34,112.09,220.17,0.87,0.5454,1953.18,7.3,315.39,-0.002397,1,positive
5178,2013-07-24,30.461,79.477,Uttarakhand,15.7,26.23,96.52,169.02,342.6,0.92,1.7763,2463.8,24.82,234.31,0.006893,1,positive
APDA-NEG-00848,2017-07-09,25.0,93.125,Manipur,11.3,45.66,100.24,228.49,505.07,0.95,3.0,275.9,30.23,93.66,-0.002097,0,negative
APDA-NEG-01643,2013-07-12,30.5,77.5,Uttarakhand,2.87,9.3,133.23,188.65,750.5,0.87,2.4667,425.48,0.38,300.89,0.001817,0,negative
APDA-NEG-00931,2017-07-01,25.0,93.125,Manipur,19.88,55.08,119.04,273.12,508.83,0.96,3.0667,275.9,30.23,93.66,-0.002097,0,negative
APDA-NEG-00053,2013-06-01,29.0,95.625,Arunachal Pradesh,12.12,17.13,26.04,52.42,124.89,0.78,1.8667,2967.53,32.82,99.99,-0.011499,0,negative
APDA-NEG-00302,2011-05-24,25.0,90.625,Assam,10.18,35.94,95.64,174.66,268.84,0.66,1.0667,9.45,0.41,97.51,-0.000647,0,negative
APDA-NEG-01448,2012-08-17,29.5,78.75,Uttarakhand,15.88,42.31,91.76,211.13,346.74,0.76,1.7333,285.78,7.49,11.54,0.004111,0,negative
APDA-NEG-00967,2010-05-11,25.5,92.5,Meghalaya,12.85,28.61,56.39,112.71,418.07,0.84,2.2667,1063.07,25.33,13.62,-0.014165,0,negative
8684,2016-07-07,25.961,91.368,Assam,24.29,49.8,151.2,221.39,485.82,0.9,1.5361,178.23,3.84,230.89,0.002402,1,positive
2466,2010-09-19,30.874,76.958,Himachal Pradesh,35.98,56.2,82.43,230.46,393.68,0.9,1.855,1305.6,34.74,246.1,0.001665,1,positive
APDA-NEG-01367,2013-06-08,27.15,88.7632,Sikkim,11.49,21.4,59.22,152.82,271.98,0.7,1.3333,2635.98,24.27,20.83,-0.003513,0,negative
14579,2018-09-14,32.227,76.324,Himachal Pradesh,9.07,62.73,88.71,159.32,305.59,0.89,1.4097,1583.17,32.88,17.39,0.0039,1,positive
APDA-NEG-01575,2011-07-29,31.0,79.375,Uttarakhand,2.26,31.59,52.29,114.45,183.37,0.81,2.0667,5085.99,17.29,81.7,0.00088,0,negative
13253,2017-08-22,31.102,77.205,Himachal Pradesh,5.55,56.26,76.83,118.87,290.51,0.93,0.4281,2269.92,38.4,121.51,-0.001344,1,positive
APDA-NEG-00886,2011-05-31,24.0,93.75,Manipur,8.41,37.27,42.71,161.06,216.67,0.74,1.6,938.27,22.91,215.12,-0.015373,0,negative
4446,2012-07-05,28.999,94.889,Arunachal Pradesh,4.3,30.75,65.95,179.18,289.14,0.85,0.5101,595.37,17.56,13.3,0.005696,1,positive
146,2007-07-30,30.733,78.439,Uttarakhand,58.29,83.93,119.33,211.5,461.66,0.95,1.2214,1443.21,41.67,25.22,0.003204,1,positive
APDA-NEG-00226,2008-08-14,25.0,90.625,Assam,7.92,54.41,140.02,208.61,283.83,0.89,2.6,9.45,0.41,97.51,-0.000647,0,negative
APDA-NEG-00904,2009-08-20,24.0,93.125,Manipur,11.72,34.46,96.13,150.91,290.33,0.83,2.2,1156.07,10.45,264.05,-0.013664,0,negative
7159,2015-07-10,29.391,79.455,Uttarakhand,36.45,61.82,134.01,275.61,381.74,0.85,1.586,1941.53,3.27,283.25,0.004002,1,positive
APDA-NEG-01389,2017-07-10,27.15,88.7632,Sikkim,50.14,132.12,191.79,307.39,471.83,0.93,2.8667,2635.98,24.27,20.83,-0.003513,0,negative
3269,2011-03-22,28.079,96.524,Arunachal Pradesh,7.48,55.41,102.32,122.78,130.32,0.79,2.1494,540.76,25.09,16.84,0.000669,1,positive
APDA-NEG-01320,2007-09-11,28.0,88.75,Sikkim,0.98,5.48,34.17,69.2,144.18,0.82,2.1333,5096.07,0.2,324.18,-0.000309,0,negative
APDA-NEG-01185,2013-07-15,26.5,94.375,Nagaland,7.39,24.29,76.78,183.92,354.75,0.85,2.3333,307.93,20.68,270.76,-0.012984,0,negative
APDA-NEG-01705,2013-08-18,29.5,78.75,Uttarakhand,3.79,61.41,115.6,246.79,470.03,0.92,2.8,285.78,7.49,11.54,0.004111,0,negative
4090,2011-12-10,29.913,79.353,Uttarakhand,0.0,3.48,3.62,3.62,3.62,0.64,0.8454,1018.46,13.76,322.89,0.007487,1,positive
APDA-NEG-00384,2015-08-12,32.5,76.875,Himachal Pradesh,6.29,20.0,49.08,93.33,210.74,0.9,2.6667,5101.1,32.0,358.76,0.004829,0,negative
2455,2010-09-19,30.104,78.427,Uttarakhand,91.15,167.71,244.04,381.44,762.46,0.99,2.1283,697.69,38.14,39.64,0.002112,1,positive
11154,2017-04-07,25.772,93.935,Nagaland,3.61,5.81,76.08,138.27,176.88,0.71,2.1747,853.94,34.48,312.74,-0.006031,1,positive
2575,2010-10-09,25.524,92.991,Assam,26.53,110.95,121.17,153.27,276.74,0.95,2.1076,171.37,22.19,118.95,0.001054,1,positive
APDA-NEG-00899,2015-08-01,25.0,93.125,Manipur,13.93,93.0,107.23,259.26,462.73,0.95,3.0,275.9,30.23,93.66,-0.002097,0,negative
7253,2015-07-22,24.798,92.997,Assam,18.11,52.6,152.6,266.7,429.08,0.94,1.5379,24.3,0.44,233.1,0.000305,1,positive
APDA-NEG-00777,2010-03-28,24.5,93.125,Manipur,2.6,12.91,15.42,18.91,30.08,0.48,-0.1333,489.42,31.49,307.92,0.01086,0,negative
5240,2013-07-31,30.382,78.095,Uttarakhand,24.14,49.02,82.37,228.98,424.11,0.95,1.551,828.64,23.99,262.94,0.022109,1,positive
9490,2016-08-30,31.573,77.856,Himachal Pradesh,4.41,8.35,41.8,82.51,212.27,0.86,1.1686,1742.7,13.0,139.24,-0.011207,1,positive
APDA-NEG-01490,2009-08-17,30.5,77.5,Uttarakhand,1.41,12.72,42.28,154.44,357.24,0.73,1.5333,425.48,0.38,300.89,0.001817,0,negative
APDA-NEG-00880,2015-08-01,24.5,93.125,Manipur,13.23,101.21,122.2,287.02,505.03,0.95,3.0,489.42,31.49,307.92,0.01086,0,negative
APDA-NEG-00353,2008-09-19,32.0,78.125,Himachal Pradesh,16.78,25.44,26.85,41.26,76.72,0.72,1.4667,5347.43,45.52,279.8,-0.005436,0,negative
APDA-NEG-00740,2018-10-14,31.5,78.75,Himachal Pradesh,0.0,0.92,4.91,4.99,73.41,0.77,1.8,4989.8,15.71,68.13,-0.003931,0,negative
APDA-NEG-01779,2016-06-29,29.5,80.625,Uttarakhand,2.45,3.38,10.39,65.38,90.63,0.5,0.0,2217.17,32.44,5.59,0.001258,0,negative
3881,2011-08-05,27.103,93.689,Arunachal Pradesh,21.34,48.21,57.1,226.79,521.8,0.91,0.859,149.55,3.02,126.32,-0.000848,1,positive
APDA-NEG-01782,2013-06-24,29.5,78.75,Uttarakhand,30.07,45.08,48.43,361.35,385.35,0.75,1.6667,285.78,7.49,11.54,0.004111,0,negative
APDA-NEG-00016,2012-06-25,29.0,95.625,Arunachal Pradesh,17.7,52.46,100.88,155.79,218.43,0.84,2.2667,2967.53,32.82,99.99,-0.011499,0,negative
2464,2010-09-19,30.954,77.506,Himachal Pradesh,61.51,118.73,171.84,316.03,594.7,1.0,2.1616,2598.85,20.42,102.04,-0.00735,1,positive
APDA-NEG-01614,2012-07-05,29.0,79.375,Uttarakhand,1.87,6.65,14.8,22.88,40.96,0.35,-1.0,215.32,0.43,292.55,0.001399,0,negative
APDA-NEG-01300,2011-06-18,27.15,88.7632,Sikkim,10.56,22.82,36.99,67.3,164.42,0.58,0.5333,2635.98,24.27,20.83,-0.003513,0,negative
APDA-NEG-00251,2014-09-23,25.0,90.625,Assam,29.81,153.54,296.78,335.36,470.16,0.97,3.1333,9.45,0.41,97.51,-0.000647,0,negative
4930,2013-06-16,30.885,78.67,Uttarakhand,119.62,239.74,312.27,320.16,327.52,0.93,2.6672,1826.57,31.04,20.22,0.012327,1,positive
APDA-NEG-01315,2009-08-20,27.15,88.1,Sikkim,61.76,146.77,195.56,258.79,466.42,0.94,2.9333,2395.93,26.81,256.33,0.013169,0,negative
6341,2014-09-11,30.688,79.048,Uttarakhand,4.66,9.21,49.19,81.27,251.57,0.88,0.0768,2665.49,38.58,51.5,0.010308,1,positive
APDA-NEG-00727,2018-09-22,32.5,76.875,Himachal Pradesh,36.45,41.94,41.95,102.36,177.57,0.91,2.7333,5101.1,32.0,358.76,0.004829,0,negative
147,2007-07-30,22.533,92.899,Mizoram,0.31,3.17,25.87,143.21,228.9,0.72,-0.0028,801.84,23.5,286.03,0.012225,1,positive
APDA-NEG-00614,2017-12-10,33.0,77.5,Himachal Pradesh,0.0,0.0,0.42,0.42,7.49,0.47,-0.2,5155.49,22.24,314.26,0.012153,0,negative
5270,2013-08-04,26.048,94.462,Nagaland,5.78,14.93,47.43,109.0,290.88,0.89,0.7207,866.95,29.29,278.6,0.001453,1,positive
2136,2010-07-25,30.904,77.097,Himachal Pradesh,3.31,8.24,111.25,171.1,367.17,0.73,0.9395,1440.5,16.85,302.55,-0.00543,1,positive
APDA-NEG-00346,2010-09-19,33.0,77.5,Himachal Pradesh,7.92,10.92,15.69,42.36,91.52,0.66,1.0667,5155.49,22.24,314.26,0.012153,0,negative
7367,2014-08-08,32.224,76.337,Himachal Pradesh,14.31,26.99,34.99,107.56,206.23,0.64,-0.4138,1571.15,15.29,265.93,-0.004836,1,positive
APDA-NEG-00019,2010-11-22,28.5,95.625,Arunachal Pradesh,0.0,24.41,25.5,26.34,38.72,0.81,2.0667,2215.04,37.28,283.93,-0.000253,0,negative
APDA-NEG-01699,2013-08-18,30.5,77.5,Uttarakhand,3.91,46.35,119.51,305.17,529.98,0.96,3.0667,425.48,0.38,300.89,0.001817,0,negative
APDA-NEG-01639,2013-07-10,30.5,77.5,Uttarakhand,1.41,61.76,133.64,198.68,771.11,0.88,2.5333,425.48,0.38,300.89,0.001817,0,negative
APDA-NEG-01734,2007-07-30,29.5,78.75,Uttarakhand,39.18,70.63,136.82,193.22,388.88,0.79,1.9333,285.78,7.49,11.54,0.004111,0,negative
APDA-NEG-00189,2010-10-09,28.0,93.75,Assam,7.1,27.32,37.27,112.1,292.03,0.89,2.6,576.05,30.81,45.85,0.021021,0,negative
APDA-NEG-01039,2009-10-05,22.5,93.125,Mizoram,3.45,29.38,42.02,61.39,173.97,0.85,2.3333,448.6,33.09,143.87,-0.000616,0,negative
10962,2017-06-17,23.656,93.027,Mizoram,10.03,42.82,209.07,325.84,504.73,0.92,2.1836,498.13,29.21,354.48,0.002623,1,positive
11178,2017-06-19,26.964,92.783,Assam,9.7,65.31,146.09,164.64,299.62,0.77,0.3682,175.6,4.84,140.17,-0.004603,1,positive
4403,2012-06-10,24.814,93.544,Manipur,5.93,7.31,42.21,128.82,170.59,0.7,0.1248,541.65,33.23,50.78,-0.010757,1,positive
14102,2018-08-09,30.821,78.233,Uttarakhand,6.19,32.0,114.7,237.38,363.84,0.93,1.1521,1207.5,2.14,306.98,0.000995,1,positive
APDA-NEG-01119,2008-08-29,26.0,95.0,Nagaland,13.53,30.7,44.8,151.88,292.13,0.9,2.6667,1150.77,10.47,188.47,-0.011555,0,negative
11459,2018-06-03,24.988,93.499,Manipur,6.58,20.94,29.29,59.27,181.05,0.74,0.8259,1210.93,13.29,312.06,-0.006717,1,positive
APDA-NEG-01080,2017-06-28,24.0,93.125,Mizoram,8.08,31.69,116.96,227.55,562.37,0.94,2.9333,1156.07,10.45,264.05,-0.013664,0,negative
APDA-NEG-00761,2007-09-10,24.0,94.375,Manipur,0.73,10.16,46.05,53.75,95.69,0.53,0.2,308.07,14.0,233.72,-0.007124,0,negative
APDA-NEG-01778,2015-07-19,31.0,79.375,Uttarakhand,0.18,3.25,16.02,89.68,140.03,0.73,1.5333,5085.99,17.29,81.7,0.00088,0,negative
APDA-NEG-01739,2015-06-25,30.5,80.0,Uttarakhand,13.35,16.39,26.02,32.61,38.6,0.62,0.8,5403.64,16.29,342.16,0.008133,0,negative
APDA-NEG-00592,2013-06-12,31.5,78.75,Himachal Pradesh,4.25,22.6,24.8,31.59,32.39,0.7,1.3333,4989.8,15.71,68.13,-0.003931,0,negative
APDA-NEG-00540,2008-03-17,32.5,76.875,Himachal Pradesh,0.0,0.0,0.7,0.74,2.1,0.61,0.7333,5101.1,32.0,358.76,0.004829,0,negative
11530,2018-06-05,22.874,92.758,Mizoram,53.0,70.88,121.91,169.67,404.92,0.89,1.489,1026.77,9.17,104.81,-0.005031,1,positive
APDA-NEG-00271,2016-05-18,27.0,94.375,Assam,24.21,77.82,126.75,130.71,302.94,0.82,2.1333,86.0,0.0,0.0,0.0,0,negative
2163,2010-07-29,25.42,94.105,Manipur,17.06,32.41,58.35,121.52,246.28,0.92,1.4983,1420.43,15.6,16.39,-0.017669,1,positive
2587,2010-10-10,25.662,94.107,Nagaland,0.87,76.09,120.34,143.49,255.27,0.93,1.3976,1383.27,13.02,88.84,0.011087,1,positive
APDA-NEG-00738,2015-08-22,30.5,76.875,Himachal Pradesh,24.58,79.5,114.3,179.04,279.27,0.82,2.1333,298.08,0.59,195.1,0.000987,0,negative
APDA-NEG-01659,2013-07-24,29.5,78.75,Uttarakhand,18.0,39.85,136.26,247.3,474.84,0.89,2.6,285.78,7.49,11.54,0.004111,0,negative
APDA-NEG-01122,2017-07-08,26.0,95.0,Nagaland,45.53,101.05,164.83,328.88,475.41,0.98,3.2,1150.77,10.47,188.47,-0.011555,0,negative
APDA-NEG-01606,2015-07-28,31.0,79.375,Uttarakhand,0.93,7.62,21.74,35.15,134.09,0.73,1.5333,5085.99,17.29,81.7,0.00088,0,negative
APDA-NEG-00708,2011-02-25,32.0,78.125,Himachal Pradesh,1.37,1.37,1.38,12.33,16.53,0.65,1.0,5347.43,45.52,279.8,-0.005436,0,negative
5086,2013-07-12,29.38,79.463,Uttarakhand,4.75,27.56,173.69,216.28,655.49,0.89,1.7327,1946.41,14.39,164.98,-0.000794,1,positive
APDA-NEG-01744,2016-08-16,30.5,80.0,Uttarakhand,7.2,9.92,22.24,61.99,148.03,0.76,1.7333,5403.64,16.29,342.16,0.008133,0,negative
APDA-NEG-00075,2015-08-18,28.0,93.75,Arunachal Pradesh,17.22,50.22,86.43,189.27,315.4,0.9,2.6667,576.05,30.81,45.85,0.021021,0,negative
APDA-NEG-00317,2017-07-03,25.0,90.625,Assam,58.7,137.31,186.5,396.06,940.8,0.97,3.1333,9.45,0.41,97.51,-0.000647,0,negative
APDA-NEG-01836,2009-09-01,29.5,80.625,Uttarakhand,0.59,2.8,12.7,57.23,261.68,0.73,1.5333,2217.17,32.44,5.59,0.001258,0,negative
2112,2010-07-21,27.551,88.648,Sikkim,7.3,45.36,99.3,177.1,294.82,0.86,0.9741,1471.89,50.63,341.3,0.001267,1,positive
APDA-NEG-01550,2013-08-13,30.5,80.0,Uttarakhand,15.73,26.25,39.3,93.01,207.84,0.86,2.4,5403.64,16.29,342.16,0.008133,0,negative
8996,2016-07-14,26.177,91.77,Assam,7.89,16.48,48.2,192.24,419.39,0.92,1.0398,111.79,33.44,65.48,0.001931,1,positive
APDA-NEG-01507,2010-09-18,29.0,79.375,Uttarakhand,56.01,129.98,182.55,305.51,666.32,0.96,3.0667,215.32,0.43,292.55,0.001399,0,negative
APDA-NEG-00115,2017-06-30,29.0,96.25,Arunachal Pradesh,26.48,51.38,94.11,158.36,227.57,0.91,2.7333,4424.4,28.85,66.8,0.001741,0,negative
5300,2013-08-09,25.318,94.044,Manipur,1.71,17.09,68.88,125.01,300.4,0.82,0.8785,994.32,16.51,91.4,0.020341,1,positive
APDA-NEG-00729,2018-09-23,32.5,78.125,Himachal Pradesh,34.0,64.73,64.73,84.64,125.46,0.76,1.7333,5364.12,23.0,184.14,0.001507,0,negative
APDA-NEG-00783,2010-07-29,24.0,93.75,Manipur,13.12,25.81,39.71,89.98,187.75,0.81,2.0667,938.27,22.91,215.12,-0.015373,0,negative
4487,2012-08-17,30.618,78.323,Uttarakhand,35.39,81.68,146.94,310.83,470.12,0.92,0.802,881.58,46.18,17.07,0.002086,1,positive
APDA-NEG-01302,2010-07-21,27.5,88.75,Sikkim,7.3,45.36,99.3,177.1,294.82,0.86,2.4,3955.2,32.18,303.05,-0.003542,0,negative
7727,2015-08-20,25.626,94.106,Nagaland,8.68,20.24,33.33,115.3,280.13,0.9,1.1083,1507.81,14.24,198.45,0.007716,1,positive
APDA-NEG-00387,2010-07-17,32.5,78.125,Himachal Pradesh,0.12,2.95,10.83,34.13,51.13,0.37,-0.8667,5364.12,23.0,184.14,0.001507,0,negative
APDA-NEG-00965,2010-04-21,26.0,90.625,Meghalaya,20.1,81.74,152.87,184.63,235.67,0.74,1.6,62.04,6.07,73.96,0.000375,0,negative
14202,2015-04-16,31.499,78.224,Himachal Pradesh,5.21,18.68,18.68,41.02,55.72,0.76,1.6732,1839.79,42.97,229.85,0.006752,1,positive
2566,2010-10-08,25.477,94.135,Manipur,52.1,92.98,96.35,132.66,238.6,0.98,1.8579,1668.75,20.51,75.78,0.005168,1,positive
1961,2010-06-09,25.883,91.2,Assam,21.72,69.05,217.88,352.09,501.14,0.85,1.641,239.65,18.31,53.28,0.005628,1,positive
APDA-NEG-01362,2010-04-17,27.15,88.8,Sikkim,1.42,4.12,9.66,9.91,12.16,0.37,-0.8667,1594.02,19.03,313.44,-0.001078,0,negative
APDA-NEG-00841,2013-05-12,24.0,94.375,Manipur,5.29,29.11,77.53,169.78,205.57,0.68,1.2,308.07,14.0,233.72,-0.007124,0,negative
APDA-NEG-01821,2017-05-20,29.5,80.625,Uttarakhand,0.81,8.25,17.89,25.97,34.65,0.45,-0.3333,2217.17,32.44,5.59,0.001258,0,negative
7728,2015-08-22,26.103,91.881,Assam,4.42,70.45,153.53,205.28,285.17,0.91,0.526,112.87,12.46,16.42,0.007135,1,positive
APDA-NEG-01040,2013-05-11,23.5,93.125,Mizoram,13.72,42.92,137.81,227.98,261.75,0.78,1.8667,768.55,33.9,313.22,0.007988,0,negative
APDA-NEG-01099,2017-06-17,23.5,92.5,Mizoram,28.23,84.04,336.73,520.88,850.11,0.97,3.1333,697.5,31.7,35.92,-0.007925,0,negative
545,2008-05-20,24.985,92.841,Assam,5.6,22.56,69.88,92.75,127.3,0.7,-0.1975,262.07,11.11,216.47,-0.006878,1,positive
APDA-NEG-00471,2011-07-08,32.5,76.875,Himachal Pradesh,4.7,27.36,34.72,103.03,152.37,0.72,1.4667,5101.1,32.0,358.76,0.004829,0,negative
APDA-NEG-01371,2013-09-01,27.5,88.75,Sikkim,3.53,12.75,46.98,83.29,241.04,0.87,2.4667,3955.2,32.18,303.05,-0.003542,0,negative
APDA-NEG-01496,2014-08-18,31.0,79.375,Uttarakhand,1.57,6.09,55.69,107.72,175.75,0.8,2.0,5085.99,17.29,81.7,0.00088,0,negative
APDA-NEG-00257,2015-03-19,27.0,94.375,Assam,1.04,1.73,1.96,10.72,39.36,0.52,0.1333,86.0,0.0,0.0,0.0,0,negative
2104,2010-07-20,29.36,80.126,Uttarakhand,58.27,159.01,186.97,244.57,405.16,0.97,1.3759,1372.82,25.25,104.8,0.005979,1,positive
APDA-NEG-00383,2010-07-07,30.5,76.875,Himachal Pradesh,6.32,107.42,183.56,226.41,302.15,0.7,1.3333,298.08,0.59,195.1,0.000987,0,negative
APDA-NEG-01258,2010-08-19,27.0,95.0,Nagaland,14.63,28.5,134.82,196.42,358.41,0.94,2.9333,117.36,3.0,28.88,0.00233,0,negative
APDA-NEG-00920,2016-07-25,24.0,93.75,Manipur,13.32,27.31,40.64,111.65,201.48,0.79,1.9333,938.27,22.91,215.12,-0.015373,0,negative
5043,2013-07-06,31.991,76.791,Himachal Pradesh,3.04,20.0,29.14,76.07,317.9,0.77,1.1688,1221.14,18.15,272.02,-0.003442,1,positive
APDA-NEG-01205,2013-08-04,25.5,94.375,Nagaland,9.27,14.56,45.23,93.41,296.08,0.87,2.4667,1690.52,34.92,313.33,-0.003122,0,negative
APDA-NEG-01388,2009-08-20,27.15,88.7632,Sikkim,47.06,120.65,200.19,274.7,501.12,0.93,2.8667,2635.98,24.27,20.83,-0.003513,0,negative
APDA-NEG-01250,2013-08-04,26.0,93.75,Nagaland,4.75,17.51,45.46,100.61,265.81,0.82,2.1333,155.68,5.21,210.16,-0.003056,0,negative
APDA-NEG-01757,2015-07-24,31.0,79.375,Uttarakhand,3.18,5.96,11.11,64.33,144.63,0.73,1.5333,5085.99,17.29,81.7,0.00088,0,negative
APDA-NEG-00441,2010-09-19,32.0,78.125,Himachal Pradesh,21.77,41.57,55.29,101.82,196.97,0.82,2.1333,5347.43,45.52,279.8,-0.005436,0,negative
APDA-NEG-00924,2010-09-16,25.0,93.125,Manipur,16.57,36.7,56.13,132.03,228.99,0.93,2.8667,275.9,30.23,93.66,-0.002097,0,negative
APDA-NEG-01497,2010-09-04,29.5,78.75,Uttarakhand,24.62,83.13,142.45,319.88,546.16,0.94,2.9333,285.78,7.49,11.54,0.004111,0,negative
12881,2017-09-03,30.739,78.374,Uttarakhand,3.11,78.4,126.53,238.9,353.76,0.91,0.6517,1041.75,11.18,1.6,-0.004523,1,positive
APDA-NEG-01089,2017-04-25,23.5,93.125,Mizoram,21.09,87.99,179.53,203.08,332.83,0.86,2.4,768.55,33.9,313.22,0.007988,0,negative
APDA-NEG-00388,2018-08-20,32.5,78.125,Himachal Pradesh,2.2,10.54,20.31,97.93,181.14,0.71,1.4,5364.12,23.0,184.14,0.001507,0,negative
APDA-NEG-01467,2010-08-13,31.0,79.375,Uttarakhand,11.73,16.11,45.77,151.41,234.65,0.78,1.8667,5085.99,17.29,81.7,0.00088,0,negative
APDA-NEG-01749,2015-07-19,30.5,77.5,Uttarakhand,1.15,20.49,78.61,276.66,395.3,0.76,1.7333,425.48,0.38,300.89,0.001817,0,negative
4906,2013-06-07,26.098,94.75,Nagaland,9.11,20.54,30.52,64.87,191.56,0.83,0.9626,1549.84,8.19,201.1,-0.003213,1,positive
APDA-NEG-01385,2016-10-15,27.15,88.1,Sikkim,0.71,17.25,66.59,113.48,294.32,0.91,2.7333,2395.93,26.81,256.33,0.013169,0,negative
APDA-NEG-01855,2018-08-29,30.5,80.0,Uttarakhand,4.11,13.4,51.61,71.75,144.35,0.76,1.7333,5403.64,16.29,342.16,0.008133,0,negative
14295,2018-11-22,32.234,77.189,Himachal Pradesh,0.0,0.0,0.0,24.67,52.75,0.81,1.5478,1834.41,14.31,101.21,0.016204,1,positive
APDA-NEG-00977,2012-06-13,26.0,91.25,Meghalaya,14.49,44.65,72.29,314.81,370.67,0.74,1.6,43.29,0.09,114.93,-0.000208,0,negative
10862,2017-04-30,32.307,77.602,Himachal Pradesh,7.48,9.83,15.3,26.83,77.61,0.76,1.172,4114.91,33.88,13.15,0.001265,1,positive
APDA-NEG-01450,2016-09-11,30.5,80.0,Uttarakhand,0.78,0.83,1.95,8.89,33.1,0.64,0.9333,5403.64,16.29,342.16,0.008133,0,negative
APDA-NEG-01697,2013-08-17,30.5,80.0,Uttarakhand,4.79,15.61,45.36,92.93,192.24,0.85,2.3333,5403.64,16.29,342.16,0.008133,0,negative
APDA-NEG-00673,2017-06-27,32.5,76.875,Himachal Pradesh,19.11,19.69,34.64,68.17,99.18,0.81,2.0667,5101.1,32.0,358.76,0.004829,0,negative
APDA-NEG-00909,2015-08-11,25.0,93.125,Manipur,5.63,34.46,86.02,210.7,484.2,0.94,2.9333,275.9,30.23,93.66,-0.002097,0,negative
APDA-NEG-00187,2010-10-09,26.5,94.375,Assam,16.7,50.86,58.63,129.52,288.4,0.95,3.0,307.93,20.68,270.76,-0.012984,0,negative
APDA-NEG-01478,2011-06-29,29.0,79.375,Uttarakhand,31.28,65.83,95.75,120.02,174.31,0.6,0.6667,215.32,0.43,292.55,0.001399,0,negative
APDA-NEG-00511,2012-08-24,33.0,77.5,Himachal Pradesh,4.88,11.31,35.22,62.04,97.03,0.54,0.2667,5155.49,22.24,314.26,0.012153,0,negative
APDA-NEG-01014,2015-06-16,25.0,90.625,Meghalaya,17.8,47.82,288.63,325.55,514.31,0.9,2.6667,9.45,0.41,97.51,-0.000647,0,negative
9809,2017-05-20,30.733,79.492,Uttarakhand,5.5,18.97,28.08,30.85,43.94,0.6,1.504,3076.37,31.37,79.79,4.3e-05,1,positive
3737,2011-07-06,30.321,78.032,Uttarakhand,33.56,71.18,103.01,217.12,313.45,0.88,1.9509,655.0,4.92,346.12,-0.002953,1,positive
APDA-NEG-01532,2017-07-05,30.5,77.5,Uttarakhand,19.28,28.21,91.38,195.57,309.08,0.71,1.4,425.48,0.38,300.89,0.001817,0,negative
10857,2017-02-21,32.007,78.57,Himachal Pradesh,4.97,12.78,12.81,12.86,52.78,0.46,-0.8811,3027.41,30.74,77.49,-0.00899,1,positive
APDA-NEG-01503,2010-09-18,29.0,79.375,Uttarakhand,56.01,129.98,182.55,305.51,666.32,0.96,3.0667,215.32,0.43,292.55,0.001399,0,negative
APDA-NEG-00411,2010-08-21,31.5,78.75,Himachal Pradesh,18.77,34.76,69.81,128.94,283.27,0.87,2.4667,4989.8,15.71,68.13,-0.003931,0,negative
9852,2016-08-09,31.708,76.933,Himachal Pradesh,6.6,19.4,65.64,185.64,299.04,0.79,0.2282,762.89,6.46,299.2,0.009232,1,positive
APDA-NEG-00688,2015-03-10,32.0,78.125,Himachal Pradesh,0.0,5.34,7.71,95.87,111.02,0.49,-0.0667,5347.43,45.52,279.8,-0.005436,0,negative
APDA-NEG-00734,2014-10-15,33.0,77.5,Himachal Pradesh,0.73,3.42,3.42,9.17,13.02,0.57,0.4667,5155.49,22.24,314.26,0.012153,0,negative
APDA-NEG-01350,2016-01-14,27.5,88.125,Sikkim,0.02,0.25,0.95,1.54,1.79,0.69,1.2667,4104.06,56.52,298.77,0.014678,0,negative
3789,2011-07-16,27.274,92.906,Arunachal Pradesh,2.2,79.4,131.24,223.79,399.8,0.88,0.0097,631.99,19.7,10.68,0.003399,1,positive
9449,2016-08-04,30.739,79.495,Uttarakhand,1.03,4.11,40.26,154.99,279.02,0.79,0.1717,3118.66,2.26,187.11,0.000411,1,positive
