event_id,event_date,latitude,longitude,state,source_catalog,source_dataset,sample_type,rainfall_1d,rainfall_3d,rainfall_7d,rainfall_15d,rainfall_30d,soil_moisture,soil_moisture_anomaly,elevation,slope,aspect,curvature,landslide
APDA-NEG-01640,2018-06-01,31.0,79.375,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,3.02,3.75,4.39,6.26,19.48,0.49,-0.0667,5085.99,17.29,81.7,0.00088,0
APDA-NEG-01641,2013-07-12,30.5,80.0,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,1.42,8.12,62.21,85.38,282.35,0.79,1.9333,5403.64,16.29,342.16,0.008133,0
APDA-NEG-01642,2013-07-24,29.5,78.75,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,18.0,39.85,136.26,247.3,474.84,0.89,2.6,285.78,7.49,11.54,0.004111,0
APDA-NEG-01643,2013-07-12,30.5,77.5,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,2.87,9.3,133.23,188.65,750.5,0.87,2.4667,425.48,0.38,300.89,0.001817,0
APDA-NEG-01644,2011-12-10,31.0,79.375,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,0.0,3.39,3.71,3.71,3.71,0.68,1.2,5085.99,17.29,81.7,0.00088,0
APDA-NEG-01645,2013-07-18,30.5,77.5,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,7.16,74.13,136.21,274.87,443.26,0.91,2.7333,425.48,0.38,300.89,0.001817,0
APDA-NEG-01646,2018-04-27,30.5,77.5,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,0.02,0.02,0.02,4.55,39.95,0.31,-1.2667,425.48,0.38,300.89,0.001817,0
APDA-NEG-01647,2013-07-18,29.5,78.75,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,10.6,74.02,105.62,236.7,395.61,0.86,2.4,285.78,7.49,11.54,0.004111,0
APDA-NEG-01648,2010-07-20,31.0,79.375,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,12.06,28.89,39.36,66.64,118.88,0.68,1.2,5085.99,17.29,81.7,0.00088,0
APDA-NEG-01649,2013-07-19,30.5,80.0,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,10.48,27.95,51.04,117.18,212.94,0.81,2.0667,5403.64,16.29,342.16,0.008133,0
APDA-NEG-01650,2013-08-18,30.5,77.5,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,3.91,46.35,119.51,305.17,529.98,0.96,3.0667,425.48,0.38,300.89,0.001817,0
APDA-NEG-01651,2013-07-23,30.5,80.0,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,1.29,26.51,66.59,105.01,238.14,0.82,2.1333,5403.64,16.29,342.16,0.008133,0
APDA-NEG-01652,2014-07-24,29.5,78.75,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,3.98,20.01,81.33,171.14,227.94,0.55,0.3333,285.78,7.49,11.54,0.004111,0
APDA-NEG-01653,2013-07-23,29.5,80.625,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,1.68,69.68,147.28,224.14,590.24,0.9,2.6667,2217.17,32.44,5.59,0.001258,0
APDA-NEG-01654,2011-06-30,31.0,79.375,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,14.01,26.15,53.93,77.48,125.47,0.76,1.7333,5085.99,17.29,81.7,0.00088,0
APDA-NEG-01655,2013-07-24,29.5,78.75,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,18.0,39.85,136.26,247.3,474.84,0.89,2.6,285.78,7.49,11.54,0.004111,0
APDA-NEG-01656,2007-07-30,31.0,79.375,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,15.81,31.27,44.03,80.8,174.03,0.73,1.5333,5085.99,17.29,81.7,0.00088,0
APDA-NEG-01657,2013-07-24,29.0,79.375,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,15.16,67.29,140.63,280.16,633.8,0.89,2.6,215.32,0.43,292.55,0.001399,0
APDA-NEG-01658,2017-05-20,29.5,78.75,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,1.25,6.22,11.26,14.32,20.86,0.3,-1.3333,285.78,7.49,11.54,0.004111,0
APDA-NEG-01659,2013-07-24,29.5,78.75,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,18.0,39.85,136.26,247.3,474.84,0.89,2.6,285.78,7.49,11.54,0.004111,0
APDA-NEG-01660,2011-07-06,29.0,79.375,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,3.06,11.37,214.22,310.04,373.57,0.67,1.1333,215.32,0.43,292.55,0.001399,0
APDA-NEG-01661,2013-07-24,30.5,80.0,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,7.72,17.62,60.91,105.52,226.67,0.83,2.2,5403.64,16.29,342.16,0.008133,0
APDA-NEG-01662,2014-07-24,30.5,77.5,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,8.41,32.87,73.62,183.15,233.13,0.62,0.8,425.48,0.38,300.89,0.001817,0
APDA-NEG-01663,2013-07-24,29.5,80.625,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,17.35,52.97,137.85,218.63,530.94,0.91,2.7333,2217.17,32.44,5.59,0.001258,0
APDA-NEG-01664,2018-04-27,30.5,80.0,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,0.42,0.43,2.69,5.09,42.5,0.55,0.3333,5403.64,16.29,342.16,0.008133,0
APDA-NEG-01665,2013-07-24,30.5,77.5,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,17.84,34.06,113.9,249.38,485.52,0.93,2.8667,425.48,0.38,300.89,0.001817,0
APDA-NEG-01666,2014-07-20,29.0,79.375,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,44.92,128.37,173.38,206.04,268.21,0.73,1.5333,215.32,0.43,292.55,0.001399,0
APDA-NEG-01667,2013-07-25,29.0,79.375,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,34.4,49.79,164.62,292.74,540.37,0.91,2.7333,215.32,0.43,292.55,0.001399,0
APDA-NEG-01668,2011-06-29,30.5,77.5,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,18.3,28.42,133.85,185.42,287.62,0.71,1.4,425.48,0.38,300.89,0.001817,0
APDA-NEG-01669,2013-07-25,31.0,79.375,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,2.26,10.63,49.78,88.78,161.2,0.84,2.2667,5085.99,17.29,81.7,0.00088,0
APDA-NEG-01670,2010-07-06,30.5,80.0,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,11.53,40.83,50.16,68.18,74.12,0.63,0.8667,5403.64,16.29,342.16,0.008133,0
APDA-NEG-01671,2013-07-25,29.5,78.75,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,14.25,32.64,139.91,249.82,426.57,0.89,2.6,285.78,7.49,11.54,0.004111,0
APDA-NEG-01672,2015-07-19,29.5,80.625,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,1.89,5.68,18.13,107.68,293.25,0.69,1.2667,2217.17,32.44,5.59,0.001258,0
APDA-NEG-01673,2013-07-25,29.5,80.625,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,19.75,38.78,147.1,221.9,434.99,0.92,2.8,2217.17,32.44,5.59,0.001258,0
APDA-NEG-01674,2010-09-03,31.0,79.375,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,11.09,38.03,60.49,138.53,230.98,0.86,2.4,5085.99,17.29,81.7,0.00088,0
APDA-NEG-01675,2013-07-25,30.5,77.5,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,4.96,23.56,111.7,252.93,451.61,0.92,2.8,425.48,0.38,300.89,0.001817,0
APDA-NEG-01676,2015-04-30,29.5,80.625,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,0.84,4.83,9.07,17.58,55.1,0.58,0.5333,2217.17,32.44,5.59,0.001258,0
APDA-NEG-01677,2013-07-26,30.5,77.5,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,0.73,23.53,92.78,248.64,448.38,0.9,2.6667,425.48,0.38,300.89,0.001817,0
APDA-NEG-01678,2011-07-06,30.5,77.5,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,31.97,67.11,91.03,224.96,320.65,0.8,2.0,425.48,0.38,300.89,0.001817,0
APDA-NEG-01679,2013-07-26,30.5,80.0,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,1.05,15.49,54.13,106.59,195.31,0.82,2.1333,5403.64,16.29,342.16,0.008133,0
APDA-NEG-01680,2011-07-10,30.5,77.5,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,16.82,33.98,109.68,195.28,336.87,0.79,1.9333,425.48,0.38,300.89,0.001817,0
APDA-NEG-01681,2013-07-27,31.0,79.375,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,0.9,3.64,31.63,86.9,153.66,0.83,2.2,5085.99,17.29,81.7,0.00088,0
APDA-NEG-01682,2011-06-30,29.0,79.375,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,121.08,180.55,214.31,231.64,292.91,0.82,2.1333,215.32,0.43,292.55,0.001399,0
APDA-NEG-01683,2013-07-28,29.0,79.375,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,9.51,24.13,125.82,303.22,507.92,0.89,2.6,215.32,0.43,292.55,0.001399,0
APDA-NEG-01684,2015-07-11,29.5,80.625,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,17.91,43.16,83.78,141.9,298.04,0.77,1.8,2217.17,32.44,5.59,0.001258,0
APDA-NEG-01685,2013-07-28,29.5,80.625,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,17.2,26.83,99.55,241.47,430.49,0.91,2.7333,2217.17,32.44,5.59,0.001258,0
APDA-NEG-01686,2010-08-05,30.5,77.5,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,19.21,33.0,236.53,330.08,495.57,0.9,2.6667,425.48,0.38,300.89,0.001817,0
APDA-NEG-01687,2013-07-31,29.5,80.625,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,5.92,11.21,57.79,222.42,430.75,0.9,2.6667,2217.17,32.44,5.59,0.001258,0
APDA-NEG-01688,2010-08-16,29.5,80.625,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,1.98,7.26,32.14,73.45,362.74,0.79,1.9333,2217.17,32.44,5.59,0.001258,0
APDA-NEG-01689,2013-07-31,29.5,80.625,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,5.92,11.21,57.79,222.42,430.75,0.9,2.6667,2217.17,32.44,5.59,0.001258,0
APDA-NEG-01690,2010-09-20,29.5,78.75,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,9.81,116.04,190.53,305.18,605.8,0.96,3.0667,285.78,7.49,11.54,0.004111,0
APDA-NEG-01691,2013-08-05,29.5,78.75,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,12.01,58.4,100.32,194.2,497.55,0.89,2.6,285.78,7.49,11.54,0.004111,0
APDA-NEG-01692,2013-06-16,30.5,80.0,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,54.81,74.25,107.54,117.48,122.39,0.77,1.8,5403.64,16.29,342.16,0.008133,0
APDA-NEG-01693,2013-08-13,30.5,77.5,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,21.42,50.51,103.16,309.42,576.09,0.96,3.0667,425.48,0.38,300.89,0.001817,0
APDA-NEG-01694,2013-07-10,29.5,78.75,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,11.73,59.69,126.79,176.75,587.9,0.84,2.2667,285.78,7.49,11.54,0.004111,0
APDA-NEG-01695,2013-08-17,30.5,77.5,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,30.14,66.48,134.33,338.49,545.72,0.97,3.1333,425.48,0.38,300.89,0.001817,0
APDA-NEG-01696,2013-07-25,30.5,77.5,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,4.96,23.56,111.7,252.93,451.61,0.92,2.8,425.48,0.38,300.89,0.001817,0
APDA-NEG-01697,2013-08-17,30.5,80.0,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,4.79,15.61,45.36,92.93,192.24,0.85,2.3333,5403.64,16.29,342.16,0.008133,0
APDA-NEG-01698,2015-07-24,29.0,79.375,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,8.12,15.32,21.19,195.91,534.27,0.76,1.7333,215.32,0.43,292.55,0.001399,0
APDA-NEG-01699,2013-08-18,30.5,77.5,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,3.91,46.35,119.51,305.17,529.98,0.96,3.0667,425.48,0.38,300.89,0.001817,0
APDA-NEG-01700,2013-08-18,29.5,78.75,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,3.79,61.41,115.6,246.79,470.03,0.92,2.8,285.78,7.49,11.54,0.004111,0
APDA-NEG-01701,2013-08-18,31.0,79.375,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,1.71,14.28,39.88,98.71,186.22,0.86,2.4,5085.99,17.29,81.7,0.00088,0
APDA-NEG-01702,2013-08-05,29.5,80.625,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,9.38,21.01,44.2,145.29,394.77,0.9,2.6667,2217.17,32.44,5.59,0.001258,0
APDA-NEG-01703,2013-08-18,31.0,79.375,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,1.71,14.28,39.88,98.71,186.22,0.86,2.4,5085.99,17.29,81.7,0.00088,0
APDA-NEG-01704,2017-04-06,29.5,80.625,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,25.84,35.3,36.13,38.77,61.73,0.57,0.4667,2217.17,32.44,5.59,0.001258,0
APDA-NEG-01705,2013-08-18,29.5,78.75,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,3.79,61.41,115.6,246.79,470.03,0.92,2.8,285.78,7.49,11.54,0.004111,0
APDA-NEG-01706,2015-08-01,30.5,80.0,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,8.71,16.22,22.28,50.0,138.97,0.76,1.7333,5403.64,16.29,342.16,0.008133,0
APDA-NEG-01707,2013-08-20,30.5,80.0,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,4.37,13.37,32.48,83.57,166.39,0.85,2.3333,5403.64,16.29,342.16,0.008133,0
APDA-NEG-01708,2010-08-22,30.5,80.0,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,9.3,30.02,62.98,107.0,250.44,0.81,2.0667,5403.64,16.29,342.16,0.008133,0
APDA-NEG-01709,2013-08-28,30.5,80.0,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,2.08,7.78,15.69,50.03,143.04,0.83,2.2,5403.64,16.29,342.16,0.008133,0
APDA-NEG-01710,2010-08-20,31.0,79.375,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,3.99,32.86,41.04,91.31,235.6,0.79,1.9333,5085.99,17.29,81.7,0.00088,0
APDA-NEG-01711,2013-09-30,30.5,77.5,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,6.98,16.02,29.66,47.81,140.07,0.84,2.2667,425.48,0.38,300.89,0.001817,0
APDA-NEG-01712,2013-09-30,30.5,80.0,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,1.62,5.4,14.33,23.79,45.0,0.79,1.9333,5403.64,16.29,342.16,0.008133,0
APDA-NEG-01713,2013-10-16,31.0,79.375,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,0.25,0.25,2.01,9.05,30.24,0.76,1.7333,5085.99,17.29,81.7,0.00088,0
APDA-NEG-01714,2016-08-16,30.5,80.0,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,7.2,9.92,22.24,61.99,148.03,0.76,1.7333,5403.64,16.29,342.16,0.008133,0
APDA-NEG-01715,2013-10-18,30.5,77.5,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,0.0,0.51,0.77,15.24,67.73,0.77,1.8,425.48,0.38,300.89,0.001817,0
APDA-NEG-01716,2010-09-18,31.0,79.375,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,25.01,53.13,70.5,122.37,260.9,0.88,2.5333,5085.99,17.29,81.7,0.00088,0
APDA-NEG-01717,2014-07-19,30.5,77.5,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,18.54,49.79,135.69,163.73,199.3,0.66,1.0667,425.48,0.38,300.89,0.001817,0
APDA-NEG-01718,2011-06-29,29.5,80.625,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,92.74,154.63,183.43,195.8,249.11,0.85,2.3333,2217.17,32.44,5.59,0.001258,0
APDA-NEG-01719,2014-07-20,29.0,79.375,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,44.92,128.37,173.38,206.04,268.21,0.73,1.5333,215.32,0.43,292.55,0.001399,0
APDA-NEG-01720,2007-08-11,29.0,79.375,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,9.31,22.4,28.93,295.22,506.15,0.84,2.2667,215.32,0.43,292.55,0.001399,0
APDA-NEG-01721,2014-07-24,29.0,79.375,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,3.88,15.39,144.47,200.83,275.95,0.6,0.6667,215.32,0.43,292.55,0.001399,0
APDA-NEG-01722,2009-09-01,29.5,80.625,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,0.59,2.8,12.7,57.23,261.68,0.73,1.5333,2217.17,32.44,5.59,0.001258,0
APDA-NEG-01723,2014-07-28,29.5,78.75,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,8.87,23.77,52.04,172.26,252.29,0.6,0.6667,285.78,7.49,11.54,0.004111,0
APDA-NEG-01724,2013-07-25,29.5,80.625,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,19.75,38.78,147.1,221.9,434.99,0.92,2.8,2217.17,32.44,5.59,0.001258,0
APDA-NEG-01725,2014-08-15,29.0,79.375,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,35.3,49.96,69.53,129.77,351.73,0.72,1.4667,215.32,0.43,292.55,0.001399,0
APDA-NEG-01726,2015-06-21,29.5,80.625,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,2.02,15.57,37.52,38.42,50.57,0.5,0.0,2217.17,32.44,5.59,0.001258,0
APDA-NEG-01727,2014-08-18,29.5,78.75,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,0.02,18.99,93.77,203.72,322.86,0.72,1.4667,285.78,7.49,11.54,0.004111,0
APDA-NEG-01728,2013-08-13,29.0,79.375,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,20.76,31.46,54.73,159.66,466.9,0.9,2.6667,215.32,0.43,292.55,0.001399,0
APDA-NEG-01729,2014-09-11,29.0,79.375,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,7.35,10.45,69.37,105.22,166.19,0.61,0.7333,215.32,0.43,292.55,0.001399,0
APDA-NEG-01730,2011-07-10,31.0,79.375,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,7.0,11.63,41.51,80.61,129.72,0.75,1.6667,5085.99,17.29,81.7,0.00088,0
APDA-NEG-01731,2015-03-31,30.5,80.0,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,0.39,32.27,33.11,33.2,105.95,0.73,1.5333,5403.64,16.29,342.16,0.008133,0
APDA-NEG-01732,2013-07-19,30.5,77.5,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,19.65,55.45,152.99,293.77,462.82,0.92,2.8,425.48,0.38,300.89,0.001817,0
APDA-NEG-01733,2015-04-28,30.5,80.0,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,1.94,2.92,3.36,13.96,71.18,0.7,1.3333,5403.64,16.29,342.16,0.008133,0
APDA-NEG-01734,2007-07-30,29.5,78.75,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,39.18,70.63,136.82,193.22,388.88,0.79,1.9333,285.78,7.49,11.54,0.004111,0
APDA-NEG-01735,2015-04-30,30.5,80.0,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,0.73,2.86,4.27,11.59,43.1,0.69,1.2667,5403.64,16.29,342.16,0.008133,0
APDA-NEG-01736,2013-06-17,29.5,78.75,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,63.16,240.74,300.2,327.14,336.92,0.87,2.4667,285.78,7.49,11.54,0.004111,0
APDA-NEG-01737,2015-06-21,30.5,80.0,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,1.19,8.47,14.4,17.14,21.43,0.57,0.4667,5403.64,16.29,342.16,0.008133,0
APDA-NEG-01738,2018-09-13,30.5,80.0,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,1.95,3.35,5.36,17.84,89.59,0.73,1.5333,5403.64,16.29,342.16,0.008133,0
APDA-NEG-01739,2015-06-25,30.5,80.0,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,13.35,16.39,26.02,32.61,38.6,0.62,0.8,5403.64,16.29,342.16,0.008133,0
APDA-NEG-01740,2013-07-25,30.5,80.0,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,6.72,15.73,63.56,108.41,198.9,0.83,2.2,5403.64,16.29,342.16,0.008133,0
APDA-NEG-01741,2015-07-06,30.5,77.5,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,43.9,81.25,93.57,167.02,198.9,0.71,1.4,425.48,0.38,300.89,0.001817,0
APDA-NEG-01742,2011-06-29,29.5,80.625,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,92.74,154.63,183.43,195.8,249.11,0.85,2.3333,2217.17,32.44,5.59,0.001258,0
APDA-NEG-01743,2015-07-10,31.0,79.375,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,15.71,23.57,56.77,86.28,108.93,0.74,1.6,5085.99,17.29,81.7,0.00088,0
APDA-NEG-01744,2016-08-16,30.5,80.0,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,7.2,9.92,22.24,61.99,148.03,0.76,1.7333,5403.64,16.29,342.16,0.008133,0
APDA-NEG-01745,2015-07-11,30.5,77.5,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,47.6,92.62,174.83,249.57,310.61,0.83,2.2,425.48,0.38,300.89,0.001817,0
APDA-NEG-01746,2008-07-18,31.0,79.375,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,16.74,41.49,57.88,80.44,137.25,0.77,1.8,5085.99,17.29,81.7,0.00088,0
APDA-NEG-01747,2015-07-11,29.0,79.375,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,91.09,158.36,230.87,358.71,510.33,0.9,2.6667,215.32,0.43,292.55,0.001399,0
APDA-NEG-01748,2018-08-10,30.5,80.0,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,0.15,3.0,46.2,83.59,142.48,0.74,1.6,5403.64,16.29,342.16,0.008133,0
APDA-NEG-01749,2015-07-19,30.5,77.5,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,1.15,20.49,78.61,276.66,395.3,0.76,1.7333,425.48,0.38,300.89,0.001817,0
APDA-NEG-01750,2012-07-05,31.0,79.375,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,0.01,6.84,26.34,43.3,44.1,0.61,0.7333,5085.99,17.29,81.7,0.00088,0
APDA-NEG-01751,2015-07-19,31.0,79.375,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,0.18,3.25,16.02,89.68,140.03,0.73,1.5333,5085.99,17.29,81.7,0.00088,0
APDA-NEG-01752,2016-07-16,30.5,77.5,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,56.79,80.52,93.61,150.67,209.53,0.75,1.6667,425.48,0.38,300.89,0.001817,0
APDA-NEG-01753,2015-07-24,29.5,80.625,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,14.07,42.9,50.08,104.28,322.35,0.78,1.8667,2217.17,32.44,5.59,0.001258,0
APDA-NEG-01754,2018-08-30,30.5,77.5,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,14.72,46.42,100.74,175.57,442.79,0.91,2.7333,425.48,0.38,300.89,0.001817,0
APDA-NEG-01755,2015-07-24,31.0,79.375,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,3.18,5.96,11.11,64.33,144.63,0.73,1.5333,5085.99,17.29,81.7,0.00088,0
APDA-NEG-01756,2011-08-08,30.5,77.5,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,1.81,15.67,57.59,197.44,442.18,0.89,2.6,425.48,0.38,300.89,0.001817,0
APDA-NEG-01757,2015-07-24,31.0,79.375,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,3.18,5.96,11.11,64.33,144.63,0.73,1.5333,5085.99,17.29,81.7,0.00088,0
APDA-NEG-01758,2018-08-11,29.5,80.625,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,4.31,8.77,50.44,151.57,299.59,0.78,1.8667,2217.17,32.44,5.59,0.001258,0
APDA-NEG-01759,2015-07-24,29.5,80.625,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,14.07,42.9,50.08,104.28,322.35,0.78,1.8667,2217.17,32.44,5.59,0.001258,0
APDA-NEG-01760,2011-06-29,31.0,79.375,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,8.68,14.13,46.36,63.58,117.49,0.73,1.5333,5085.99,17.29,81.7,0.00088,0
APDA-NEG-01761,2015-07-26,31.0,79.375,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,3.54,14.88,22.0,44.87,139.7,0.74,1.6,5085.99,17.29,81.7,0.00088,0
APDA-NEG-01762,2018-08-29,31.0,79.375,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,2.03,9.22,31.25,52.92,121.94,0.73,1.5333,5085.99,17.29,81.7,0.00088,0
APDA-NEG-01763,2015-07-28,29.5,80.625,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,0.11,2.88,55.23,76.91,211.34,0.7,1.3333,2217.17,32.44,5.59,0.001258,0
APDA-NEG-01764,2018-08-09,31.0,79.375,Uttarakhand,Background_Sampling,Copernicus_NASA_Background,negative,0.84,10.42,43.11,88.31,129.22,0.71,1.4,5085.99,17.29,81.7,0.00088,0
